Family,GcA-0,GcA-1,GcA-2,GcA-3,GcA4,GcA5,GcA6,GcA7,GcA8,GcA9,GcA10,GcA11,GcA12,GcA13,GcA14,GcB-0,GcB-1,GcB-2,GcB-3,GcB4,GcB5,GcB6,GcB7,GcB8,GcB9,GcB10,GcB11,GcB12,GcB13,GcB14,GcC-0,GcC-1,GcC-2,GcC-3,GcC5,GcC6,GcC7,GcC8,GcC9,GcC10,GcC11,GcL-0,GcL-1,GcL-2,GcL-3,GcL4,GcL5,GcL6,GcL7,GcL8,GcL9,GcL10,GcL11,GcL12,GcL13
UBA12015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000492136993042973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134637635426528,0.00118793443886151,0,0,0,0,0.000117508813160987,0,0,0
UBA1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000245700245700246,0.000545235035245551,0.000475780506592958,0.000194370328485855,0.000120910629771652,0,0,0,0,0,0,0,0,0,0,0.000271992539633199,3.80069172589411e-05,0
UBA12454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107926425014262
UBA1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275924346560979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA1321,0,0,0,0,0,0,0,0,0,0,0,9.30942672550224e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017481906227055,0.00013316465809974,0.000294362949516754,0,0,0,0,0,0.000317187004395306,0.000335730567384659,0.000414550730645663,0,0,0,0,0,0,0,0,0,0.000540540540540541,0.000349704693814113,0.000114020751776823,0
UBA1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55981457590799e-05,5.98432107877361e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.60138345178823e-05,0
UBA1369 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113281072998323,0.000265050447935257,0,0,0,0,0,0,0,0,0,0,0,0.000271992539633199,0.000931169472844058,0.000262107032177493
UBA1547,0.00175310445580716,0.000362864958410093,0,0.000117653979645862,0,0,0,0,0,0,0.00404194887480883,0.0177065296319053,0.00397219463753724,0.00164064158736899,0.00165746973096436,0,0,0,0,0,0,0,0,0,0,0.000187772269791197,0.000785412553864442,0.000437320971727199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190034586294706,0
UBA1547_A,0,0,0,0,0,0,0,0,0,0,0,0.0012288443277663,0.000348438126099758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025256450108797,0,0
UBA1565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14951646202325e-05,0,0,0,0,0,0,0,0,0,0,6.36820989619818e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA1565 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134018315836498,0.000116836078981189,0.000113281072998323,0.000123690209036453,0.000172729471102359,0,0,0.000333674422743249,0,0,0,0,0,0,0,0.000291420578178427,0,0
UBA183,0.00580194093707607,0.0036565622732094,0.00337268128161889,0.00352961938937585,7.84436774395984e-05,0,0,0.0071123047846414,0.0144681367345082,0.00561944103308399,0.00440608841307989,0.00176879107784543,0.0015853934737539,0.000656256634947596,0.000869160956481313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163547462485247,0.0609419251075137,0.0634529595845263,0.0623068243143796,0.0573593284381513,0.142477528479331,0.11758833386815,0.071632789814608,0.0589048564863497,0.0436585255335539,0.0454473168059654,0.0913047984247072,0.0291391087498645,0.0175076287642943,0.0237576188993193,0.00029451982749553,0.000497648210874416,0.00799961214001745,0.0563201653436047,0.0441319782820549,0.0212296928164087,0.00846063454759107,0.00516785825303077,0.0030975637566037,0.00248230777532802
UBA184,0,0.000251214201976218,0.000289086966995905,0.000176480969468792,0,0,0,0,0,0,0,3.7237706902009e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00016860563142809,0,0.000166455822624675,0,0.000818027773990612,0.000138641772766134,0,0,0,0,0,0.000276367153763775,0.000379486067440095,0,0.00131245272945678,0.00029451982749553,0.00025685068948357,0,0,0,0,0,0,0,0
UBA1845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105943714006302,0.000577236792571213,0.000190095998479232,0.00070235288215522,0,0,0,0.000325339282394497,0,0.000539268555740759,0,0.000488229425375194,0.0001093302429318,0.000379007001655662,9.65623792970259e-05,9.19667080516853e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000123293160311932,0,0,0,0,0,0,0,0.000376028202115159,5.82841156356854e-05,9.50172931473528e-05,4.62541821489693e-05
UBA1845 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000490489109608988,0,0,0,0,0,0,0,0,0,0,0,0,0.000832228832105539,0.000511634114872981,0,8.02658404636155e-05,0,0.0015031236788952,0,0.000479225571476494,0,0,0,0
UBA1875 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70035252643948e-05,0.000135996269816599,0,0
UBA1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000923611865695969,0.000577236792571213,0.00047523999619808,0.000627100787638589,0.00149878084244905,0.00285276183004671,0.000418507323878168,9.2954080684142e-05,0,0,0.000150217815832958,0.000106136831603303,8.74641943454398e-05,0.000179529632363208,5.79374275782155e-05,0.000582455817660673,0,0,0,0.000409013886995306,0.000231069621276891,7.13088743894178e-05,8.93455438909984e-05,0,0,0,0.000103637682661416,0.000162636886045755,0.00021576303054588,0.000200204653645949,0.00119911644051751,0.00287351708859743,0.000436342480364588,0,0,0,4.70035252643948e-05,0,0,6.16722428652924e-05
UBA1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115874855156431,3.06555693505618e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000153277846752809,0,0,0,0,0,0,0.000134018315836498,0.000739961833547533,0.000181249716797317,0.000212040358348206,0.000172729471102359,0,9.24698702339488e-05,0,0,0,0,0,0,0,0.00169212690951821,0.000951973888716195,0.000418076089848352,0.000215852850028523
UBA2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.992762490822e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107294492726966,0,0,0,0,0,0,0,0.000447871636094559,0.000294530789795641,0,0,0,0,0,0,0,0,0,0,0,0.000705052878965922,0.000874261734535281,0,0
UBA2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000353145713354341,0.000276069770360146,0.000253461331305643,0.000376260472583154,0,0,0,0,0,0,0,0,0,0,9.65623792970259e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA2241,0,0,0,0,5.88327580796988e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000199261200778651,0,0,0,0.000584305552850437,0.000231069621276891,0.000124790530181481,0,7.78907193207929e-05,9.06248583986587e-05,0,8.63647355511797e-05,0,0,0,0.00321868097191543,0.00165347631355048,0,0,0,0,0,7.77121541809139e-05,0,0
UBA2268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.83501493117523e-05,0.000103637682661416,0,0,0.000155714730613516,0,0,0,0,0,0,0,0,0,0.000508796003638662
UBA233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000297183128489248,0.000765311700522599,0.000578484370948116,0.00052143684820394,0.0103769102251652,0.00185308206006783,0.00163126706172182,0.00203601040082422,0.00015581481409345,6.93208863830672e-05,0.000231753841765608,0.000312709403618495,0.00465397047941738,0.0117359191626263,0.035393069814288,0.0059591667530314,0.00121977664534316,0.00101716857257344,0.000800818614583797,0,0,0,0,0,0.000335457900033546,0.00573443008225617,0.0415760024867889,0.126601041389533,0.0728040827024777
UBA2361 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000233136462542742,0.000171031127665235,0
UBA2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00488970987721395,0.00509474212573723,0.00839590659949942,0.00739978929413535,0.0133548084021207,0.0145134258103627,0.00730062776098582,0.0049730433166016,0,0,0.000525762355415352,0.000785412553864442,0.000655981457590799,0.000658275318665097,0.000231749710312862,0.000337211262856179,0,0,0,0,0,0,0,0,0,0,0,0.000460804510462973,0.000277409610701846,0.000244694576678382,0.00372357210476491,0.00234376254153757,0,0,0,0,0,0,0,9.25083642979386e-05
UBA2386 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100389007403689,0,0,0.000290808223161756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA2392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162990329240465,0.000150583511105534,0.000190095998479232,0.000150504189033261,0,0,0,0,0,0,0,0,4.37320971727199e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA2394,0,0,0,0,0,0,0,0,0,0,0,0.000111713120706027,3.48438126099758e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74641943454398e-05,3.98954738584908e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025256450108797,0.000152027669035765,0
UBA2466,0,0,0,0,0,0,0,0,0,0,0,0.000111713120706027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000525762355415352,0.00036086522745123,6.55981457590799e-05,0.000139634158504718,0,0.000107294492726966,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67348845486497e-05,0,0,0,0,0,0,0.000329024676850764,0.000446844886540255,0.000323058796701,0
UBA2595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06801194494019e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA2774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052114467895955,0,0,0,0,0,0,0,0.000292090197452973,6.79686437989941e-05,0.000176700298623505,0,0.00287325165347501,0.00237339333600469,0.00300306980468924,0.00021037130535395,0,0,0,0.000278435194208548,0.00450472037187904,0.0463219741480611,0.0439462231893068,0.0103188780358025,0.00601304367936601
UBA2774 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116568231271371,0,0
UBA2796,0,0,0,0,0,0,0,0,0.000212320664866996,0,0,0.000111713120706027,0,0.000115809994402517,0,0.00214603933499946,0.00130505709624796,0.000443557329784875,0.00132945366979381,8.94794532805405e-05,0,0,0,0.00082523963689456,0.00652024708304736,0.00383055430374042,0.00176187140461483,0.000459187020313559,0.000179529632363208,0.000637311703360371,0.00464431875661011,0,0,0,7.7907407046725e-05,0,0.000124790530181481,8.93455438909984e-05,7.78907193207929e-05,0,7.06801194494019e-05,0.000172729471102359,0.00149083812208609,0.00166445766421108,0.00142367753703786,0.0012622278321237,0.00046554187468897,0,0.0011273427591714,0.00167061116525129,0.00632577754348972,0.00505287896592244,0.00200108797015853,0.00146326631446923,0.00175765892166083
UBA2798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225875266658301,0,0,0,0,0,0,0,0,0,0,0.00015306234010452,0.00025932058008019,0.000270374662031672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA2979,8.34811645622456e-05,0,0,0,0,0.000231535077564251,0,0,0,0,0,0,0,0,0,0.00296099098120178,0.00163132137030995,0.00240788264740361,0.00203180655194903,0.00362391785786189,0.00470705701957708,0.00153452685421995,0,0,0,0,0,0.00102770428355892,0.000339111527797171,0.00059868675164156,0.00190064529973483,0,0,0.000147181474758377,0.00153867128917282,0.000369711394043025,0,0.000312709403618495,0.000136308758811388,0,0.000212040358348206,0.000190002418212595,0.000406592215114388,0.000554819221403693,0.000734083730035147,0.00971915430735248,0.00701523445651999,0,0,0,0,0,0,0,0
UBA2999,0.00196180736721277,0.00108859487523028,0.00144543483497952,0.00115693079985097,0.000607938500156887,0,0.00220115137148662,0.00144235551576644,0.00221420121932725,0.00208403111160731,0.00134731629160294,0.00156398368988438,0.000452969563929685,0.000772066629350113,0.000626604410486528,0.0523198956861893,0.0569958589534446,0.044133954313595,0.0514724326493754,0.0194617810885175,0.018685589986806,0.0660776563589863,0.137153746049452,0.137561099473116,0.0623100303951368,0.0356767312603275,0.0283597614044026,0.0231998775501279,0.0179729109732501,0.0218617226728467,0.040220106987937,0.00080416768644453,0.00449430721086624,0.00370406711475249,0.0119393101299106,0.0123853317004413,0.00488465789567512,0.00303774849229395,0.00188884994352923,0.00242421496216412,0.00266817450921492,0.00454278508999205,0.0233654992952402,0.0265696760472213,0.0217555723628598,0.013421689281582,0.0264235146806222,0.113836904877339,0.109305275024661,0.0572184324098566,0.0263574064312072,0.0145945945945946,0.015989275722723,0.0148797081068755,0.0177153517630552
UBA3700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000115874855156431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543301097468217,0,0,0.000877941102694025,0,0,0,0,0,0,0,0.000785412553864442,0,0.000159581895433963,0.000231749710312862,0,0.00164329918534317,0.00153139356814701,0.00208507089241034,0,0,0.000410026027739152,0.00169756533392897,0.00237566693928418,0.00183515338257284,0.000971851642429276,0.00122637924482675,0,0.000801405542027556,0.000756328691551364,0,0,0,0,0,0,0,0,0,0
UBA4093,0,0,0,0,0,0,0,0,0,0,0,0,6.96876252199516e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70903035816155e-05
UBA4142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137950062077528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131609870740306,0.000369132732359341,0,0
UBA4142 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150504189033261,0,0,0,0,0,0,0.000450653447498873,0.000169818930565285,0,0,0,0.000214588985453932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000470035252643948,0,0,0
UBA4408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217320438987287,0,0,0,0,0,0,0,0,0,0,0.000254728395847927,0.000743445651936239,0.00117691647882548,0.000965623792970259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA4427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150583511105534,0,0.000376260472583153,0.000693465762924189,0,0,0,0,0,0,0,8.74641943454398e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA4664,0.000626108734216842,0.000139563445542344,0,0.000196089966076436,0,0,0,0.000248681985476972,0.00100094027723013,0.00152580849242678,0.00156580001456558,0.000297901655216072,0.000418125751319709,0,0.000202130454995654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000233038151674546,0.000269832703723691,0,0,0,0,9.73633991509912e-05,0.000135937287597988,0,0.000120910629771652,0.00043369836278868,0.000339056190857812,0.000489389153356765,0,0,0,0,0.000324841059909973,0,0.000117508813160987,0,0,6.16722428652924e-05
UBA4664 Order,0.000813941354481895,0,0,0,0,0,0,0,0.00200188055446025,0.00446578095344423,0.00218483722962639,0.000893704965648215,0.000121953344134915,0,0.000121278272997393,0,7.5291755552767e-05,0,0,0,0,0,0,0,0,0.000525762355415352,0.000169818930565285,0,0,7.72499034376207e-05,0.000229916770129213,0,0,0,0,0,0,0,0,0,0,0,0,0.000154116450389915,0,0,0,0,0,0,0,4.70035252643948e-05,0.000155424308361828,0,0
UBA4665,0.0271105081915893,0.00533132361971752,0.00440857624668755,0.00658862286016825,0.000137276435519297,0,0,0.00114393713319407,0.0198064848797355,0.0557478322354955,0.0983176753331876,0.0610884581727457,0.0189376121535218,0.0111756644598429,0.00838841388231965,0.000923611865695969,0.000276069770360146,0.000348509330545259,0.000301008378066523,0,0,0,9.2954080684142e-05,0.000253919888275249,0,0.000826197987081268,0.00823621813241631,0.00437320971727199,0.000797909477169815,0.000347624565469293,0.00291227908830337,0.00797174923953708,0.00699114455023637,0.0081195113575038,0,0,3.56544371947089e-05,0.000223363859727496,0.00186937726369903,0.00414608727173864,0.00441750746558762,0.00164092997547241,0.00590914019299577,0.0050550195727892,0.00420429772656493,0,0,0,0,0,0.00575070685771793,0.0180023501762632,0.0113654025489587,0.0027745049599027,0.00183474922524245
UBA4738 Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214588985453932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000736299568738824,0.00112372176649062,0,0,0,0,0,0,0,0
UBA4823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000708935671793607,0,0,0,0,0,0,0,0,0,0,0.000740066914383509
UBA4971,0.000271313784827298,0.000893206051470999,0.000722717417489762,0.000666705884659882,0,0,0,0,0.000970608753677697,0.00171188269882029,0.000582623261233705,0.00016756968105904,0,0.000212318323071281,0,0,0.000200778014807379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA5066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223698633201351,0,0,0,0,0,0,0,0,0,0,0.0024064621940191,0.00097898674871508,0.00113189959384779,0.000956679585929451,0.0202169721286251,0.00965871016937403,0.00233536563625343,0.00147420147420147,0.00179148654437824,0.00133671666138022,0.00235011397169261,0.00480187929664559,0.000758972134880191,0.0012637548931973,0,0.00395498054065426,0.00918241214903761,0.011975176961117,0,0,0,0.000752056404230317,0.000796549580354367,0.000741134886549352,0.000801739157248801
UBA5070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84305552850437e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA5377 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106963311584127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA5435,0,0,0,0,0,0,0,0,0,0,0,0,0.000174219063049879,0.000424636646142562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA5550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84305552850437e-05,0.000138641772766134,0.000178272185973544,0.000201027473754746,0.00243408497877478,0.00367030676514568,0.00602548018306151,0.00157183818703147,0,0,0,0,0,0,0,0,0,0,0,0,6.16722428652924e-05
UBA5619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000291227908830337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128225054398508,0,0.000292943153610139
UBA5704,0.000667849316497965,0,0,0,0.000529494822717289,0,0,0,0.000606630471048561,0,0,0.000223426241412054,0,9.65083286687641e-05,0.000303195682493481,0.000271650548734108,0.00032626427406199,0.00110889332446219,0.00070235288215522,0.00156589043240946,0.00149769996077452,0,0,0,0,0,0,0.0001093302429318,0.000239372843150945,0.000115874855156431,0.00616176943946291,0.00055942099926576,0.000466076303349091,0.000956679585929451,0.00235669906316343,0.000878064560852185,0.000303062716155026,0,0.000136308758811388,0,8.83501493117523e-05,0.00055273430752755,0.00132820123604033,0.00246586320623863,0.00200204653645949,0.00488061428421163,0.00409355786364439,0.0122660719480268,0.0138099487998497,0.00668244466100515,0.00215651507164422,0.00213866039952996,0.00182623562325148,0.00131123864543347,0.00168056861807922
UBA5755,0.000208702911405614,0.000334952269301625,0.000361358708744881,0.000647096888052238,0,0,0,0,0,0,0.00160221396839269,0.00376100839710291,0.00221258210073346,0.000868574958018877,0.000545752228488266,0.000298815603607519,0,0,0,0,0,0,0,0,0,0,0.00169818930565285,0.0020772746157042,0.000379007001655662,0.000212437234453457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA5794 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000301167022211068,0.000316826664132053,0.000426428535594241,0,0,0,0,0,0,0,0.000127364197923964,0.00013119629151816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA6077 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000842116701075736,0.00160622411845903,0.00155245065424706,0.00180605026839914,6.71095899604053e-05,0,0,0.000557724484104852,0,0,0,0,0.000262392583036319,0.000239372843150945,0,0.000137950062077528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000200204653645949,0,0,0,0,0,0,0,0,0,0
UBA6099 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82841156356854e-05,0,0.000107926425014262
UBA6186,0,0,0,0,0,0,0,0,0,0,0,0.000353758215569085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA6187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013119629151816,7.97909477169815e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA6265,0.00628195763330898,0.0178362083403115,0.0168393158275114,0.0186285467772614,0.00227486664574835,0.00940032414910859,0.0214471159273056,0.00835571471202626,0.0030331523552428,0.000446578095344423,0,0.00160122139678639,0.00123695534765414,0.00148622826149897,0.0021021567319548,0.00220036944474628,0.00298657297025976,0.00310490130849412,0.0033361761902373,0.000939534259445675,0.00213957137253504,0.00418507323878168,0.00162669641197249,0,0,0.000187772269791197,8.49094652826424e-05,0.00015306234010452,0,0.000135187331015836,0.000199261200778651,0,0,7.35907373791885e-05,0,0,0,0,0,0,0,0,0.000243955329068633,0.000246586320623863,0.000422654268808115,0,0.000481595042781693,0,0,0,0,0,9.71401927261424e-05,0,0
UBA6522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00681842877322612,0.00936127494039403,0.0111522985774483,0.010660713389856,0.000715835626244324,0.00164033805227686,0.00846314810509184,0.012409369771333,0.00501491779343617,0.00465731934503383,0.000751089079164789,0.00241991976055531,0.00209914066429056,0.00107717779417925,0.0018733101583623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA6539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98432107877361e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98954738584908e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA6623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000351361525912913,0,0,0,0,0,0,0,0,0.000300435631665916,0,0,0,0.000115874855156431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UBA6663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000434640877974573,0.00230894717028485,0.00247124798023002,0.00283449556012642,0,0,0,0.00562372188139059,0,0.00220609863712129,0,0.000488229425375194,0,0.000199477369292454,0.000444186944766319,0.000781717018439325,0,0,0,0,0,0,0,0,0,0,0,0.00113845820232029,0.000770582251949573,0.00142367753703786,0,0,0,0,0.00324841059909973,0,0.000564042303172738,0,0,0
UBA6776,0,0,0,0,0,0,0,0,0,0,0,0.000260663948314063,0.000104531437829927,0,0.000101065227497827,0,0,0,0,0,0,0,0,0,0,0,0.000594366256978497,0.0001093302429318,0,3.86249517188103e-05,0.000229916770129213,0,0,0,0,0,0,4.46727719454992e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190364277320799,0.00110739819707802,0.000475086465736764,0.000123344485730585
UBA6821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000121278272997393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111681929863748,0.000194726798301982,0.000226562145996647,0.000141360238898804,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70903035816155e-05
