Order,GcA-0,GcA-1,GcA-2,GcA-3,GcA4,GcA5,GcA6,GcA7,GcA8,GcA9,GcA10,GcA11,GcA12,GcA13,GcA14,GcB-0,GcB-1,GcB-2,GcB-3,GcB4,GcB5,GcB6,GcB7,GcB8,GcB9,GcB10,GcB11,GcB12,GcB13,GcB14,GcC-0,GcC-1,GcC-2,GcC-3,GcC5,GcC6,GcC7,GcC8,GcC9,GcC10,GcC11,GcL-0,GcL-1,GcL-2,GcL-3,GcL4,GcL5,GcL6,GcL7,GcL8,GcL9,GcL10,GcL11,GcL12,GcL13
ASV8075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000181917409496089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000144478512834508,0,0,0,0,0,0,0,0
ASV8611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141491318496958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV8856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112372176649062,0,0,0,0,0,0,0,0
ASV9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00817668151689666,0.03455891579872,0.0335519437315845,0.0339136105954949,0,0,0,0,0,0.000539268555740759,0.00165239597416254,0.00950986011165595,0.0253646163601776,0.0590851967844248,0.0964465044418694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228186460936651,0.00198268289622286,0.00221778664892437,0.00248331911904881,0,0,0,0,0,0,0,0.00341760597762636,0.00736885837360331,0.0142825796413397,0.0259752800309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81209831722514e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7907407046725e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV9866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41485221415799e-05,0,0,0,0,0,0,0,0,0
ATCC43930,0,0,0,0.000607878894836951,0.000333385629118293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000628439171686516,0.00157337156043495,0.00176443171982156,0.00127557278123927,0.00574567126969597,0.00235691013702429,0,0,0,0,0,0.00174456765813383,0.00184321804185189,0.000832228832105539,0.000645103883970281,0.00132533922372988,0.00178190165829226,0,0,0,0,0,0.000349704693814113,0,0
Azospirillales,0.00135656892413649,0.000725729916820186,0.000843170320404722,0.00150989273878856,0.000274552871038594,0,0,0,0,0,0.000218483722962639,0.000484090189726117,0,0,0.000747882683483921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00398522401557303,0,0.00173114055529662,0.00159446597654909,0.00494712034746704,0.00323497469787647,0.000748743181088886,0.000335045789591244,0.000564707715075749,0.000657030223390276,0.000618451045182266,0.00141638166303935,0.00479778813834978,0.00422279074068366,0.00347021399652979,0.00363942358262333,0.00765736118022892,0.014496266847668,0,0,0,0.000611045828437133,0.000874261734535281,0.000513093382995705,0.000601304367936601
B15-G4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01680630110871e-05,0.000402657539762432,0,0,0,0.000507839776550498,0,0,0,0.0001093302429318,0,0.000212437234453457,0.000306555693505618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000568002524455664,0.000690286227987093,0,0,0,0,0,0.000116568231271371,0,6.16722428652924e-05
B26-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000297183128489248,0.000765311700522599,0.000578484370948116,0.00052143684820394,0.0103769102251652,0.00185308206006783,0.00163126706172182,0.00203601040082422,0.00015581481409345,6.93208863830672e-05,0.000231753841765608,0.000312709403618495,0.00465397047941738,0.0117359191626263,0.035393069814288,0.0059591667530314,0.00121977664534316,0.00101716857257344,0.000800818614583797,0,0,0,0,0,0.000335457900033546,0.00573443008225617,0.0415760024867889,0.126601041389533,0.0728040827024777
Babeliales,8.34811645622456e-05,5.58253782169374e-05,7.22717417489762e-05,7.84359864305744e-05,0,0,0,0,0,0,0.00010924186148132,0.000781991844942189,0.00205578494398857,0.00231619988805034,0.00177874800396176,0,0.000150583511105534,6.33653328264107e-05,0,0,0,0,0,0,0,0,0.00036086522745123,0.00159622154680428,0.00241367616843869,0.00179606025492468,0,0.00360127268277333,0.000665823290498702,0.00397389981847618,0,0,0,4.46727719454992e-05,0.00122677882930249,0.00507499207032489,0.0136412630537346,0.00238366670121256,0.000786078282554483,0.000154116450389915,0.000734083730035147,0,0,0,0,0,0,7.05052878965922e-05,0.00275878147342244,0.00807646991752499,0.00536548512928044
Bacillales,0.00920379839298758,0.0144029475799699,0.0135148157070585,0.0188638547365531,0,0,0,0,0,0.00104201555580365,0.0138008885004734,0.057979109646428,0.125524834927438,0.146055704607308,0.097487518444404,0.0055145061393024,0.00245953068139039,0.00262966131229604,0.00358701650529273,0,0,0,0,0,0,0.00191527715187021,0.03727525525908,0.0671725012572978,0.0829426901518023,0.0488991888760139,0.00016860563142809,0,0,0,0,0,0,0,0,0,8.83501493117523e-05,0,0,9.24698702339488e-05,0,0,0,0,0,0,0,0,0.000951973888716195,0.00131123864543347,0.000832575278681447
Bacillales_D,0,0,0,0,0,0,0,0,0,0,0,0,0.00123695534765414,0.000540446640545079,0.000282982636993916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000319163790867926,0.000386249517188104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillales_H,0,0,0,0,0,0,0,0,0,0,0,0.00037237706902009,0.000418125751319709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000445774692733873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillales_K,0,0,0,0.000509833911798733,0,0,0,0,0,0,0,0.000409614775922099,0.000975626753079322,0.00104228994962265,0.00117235663897479,0,0,0,0,0,0,0,0,0,0,0,0,0.000327990728795399,0.000837804951028306,0.000424874468906914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacilli Class,0.000396535531670667,0,0,0.000137262976253505,0,0,0,0,0,0,0,0.00100541808635424,0.00181187825571874,0.00227759655658283,0.00305216987043438,0,0,0,0,0,0,0,0,0,0,0.000375544539582394,0.00036086522745123,0.00111516847790436,0.000199477369292454,0.000328312089609888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16722428652924e-05
Bacillota_A Phylum,0,0,0,0.000352961938937585,0,0,0,0,0,0,0,0.000670278724236162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillota_B Phylum,0,0.001786412102942,0,0.000627487891444595,0,0,0,0,0,0,0.00131090233777584,0.00180602878474744,0.00167250300527884,0.00117740160975892,0.000424473955490874,0,0,0,0,0,0,0,0,0,0,0.00153973261228782,0.00163450720669087,0.00247086349025868,0.000957491372603778,0.000540749324063345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillota_E Phylum,0.000688719607638527,0.00153519790096578,0.00178270296314141,0.00156871972861149,0,0,0,0,0.000697625041705845,0.00320047634996837,0.00254897676789746,0.000856467258746206,0.000505235282844649,0.000405334980408809,0.000889374001980878,0,0,0,0.000401344504088697,0,0,0,0,0,0,0.000788643533123028,0,0,0.000159581895433963,9.65623792970259e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteria Kingdom,0.0243973703433163,0.0576955283872048,0.0668754516983859,0.0745730140988685,0.0199050831502981,0.0175966658948831,0.0387741280054182,0.0433701382671839,0.0345476053262155,0.0243757210375498,0.0290219212002039,0.025098214451954,0.0221606648199446,0.0181049624582602,0.0279142158348999,0.0244757144409432,0.0276822687915673,0.0286094477711244,0.0278432749711534,0.0503769321969443,0.0264593659736833,0.0163217856312485,0.0229596579289831,0.0176474322351298,0.0396607510540249,0.0421736517951029,0.0293574476214736,0.0207508801084556,0.0138437294288963,0.0138663576670529,0.0165693352339786,0.00783189398972064,0.00625873893068779,0.00745719472109111,0.0162631712210038,0.0170529380502345,0.00552643776517988,0.00734867098503462,0.0098921213537407,0.00922107934206353,0.00980686657360451,0.0123847030780392,0.00967689471972243,0.00749005948894985,0.00825288072251635,0.00997159987377721,0.0131314914998475,0.0115388344807524,0.00554276856592607,0.0102092904543134,0.00996789188671108,0.0161692126909518,0.0147458812558284,0.0128653414921516,0.00849535145469402
Bacteriovoracales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135825274367054,0,0,0,0,0,0,0,0,0,0,0.000955231484429727,0.00262392583036319,0.00444834533522172,0.00365005793742758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77121541809139e-05,0.000190034586294706,0.000107926425014262
Bacteroidales,0,0,0,0,0,0,0,0,0,0,0,5.58565603530135e-05,5.22657189149637e-05,3.86033314675056e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000742957821223121,0.00155248944963156,0.00105723005725,0.000135187331015836,0.000996306003893257,0,0,0,0,0,0,6.70091579182488e-05,5.84180394905947e-05,0.000702342652589605,0.00240312406127966,0.000483642519086607,0.00032527377209151,0.00021576303054588,0.000244694576678382,0,0,0,0,0,0,0.00251468860164512,0.0100054398507927,0.0121812169814906,0.00841826115111241
Bacteroidia Class,0,0,0,0,0,0,0,0,0,0,0,0,3.48438126099758e-05,0.000193016657337528,0,0.0040204281212648,0.00173171037771364,0.0017742293191395,0.00185621833141022,8.94794532805405e-05,0,0,0,0,0.000441219727424257,0.00439387111311402,0.0272559383557282,0.0448691316992106,0.0208852805649199,0.00610274237157204,0.000475161324933707,0,0,0,0,0,0,0,0.000194726798301982,0.000611717794190947,0.00038874065697171,0.000207275365322831,0.00032527377209151,0.000246586320623863,0,0,0,0,0,0,0,0.000775558166862515,0.00326391047559838,0.00881760480407434,0.00615180622581292
Bacteroidota Phylum,0,0,0,0,0,0,0,0,0,0,0,0.000521327896628126,0.000313594313489782,9.65083286687641e-05,0.000101065227497827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.98734935748053e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123344485730585
Baltobacterales,0.0188876134822081,0.0466421035002512,0.0479402553601542,0.0401788340490617,0.00343191088798243,0.00444547348923362,0.0149565413703578,0.0312344573759077,0.0376414207285632,0.0254921662759108,0.0174058699293569,0.0120091604758979,0.00973884562448823,0.0101333745102202,0.00840862692781921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148679511350225,0.0027971049963288,0.00482721885611559,0.00235490359613403,0.00198663887969149,0.00210273355361971,0.00123007808321746,0.00109448291266473,0.00054523503524555,0,0.000724471224356369,0.0013472898745984,0.00119267049766887,0.00073975896187159,0.000734083730035147,0.00170400757336699,0.0022956030372594,0.00184233491709493,0,0,0,0.000235017626321974,0.000271992539633199,0.000532096841625176,0.000231270910744847
Bdellovibrionales,0,0,0,0,0,0,0,0,0,0,0,0.000260663948314063,0.000104531437829927,0,0.000101065227497827,5.43301097468217e-05,0,0,0,0,0,0,0,0,0,0,0.00184678086989747,0.000852775894868038,0.000139634158504718,0.000231749710312862,0.000229916770129213,0,0,0,0,0,0,4.46727719454992e-05,0,0,5.30100895870514e-05,0,0,0,0,0,0,0,0,0,0,0.00246768507638073,0.00287534970469381,0.00153928014898712,0.000431705700057047
Bdellovibrionota Phylum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000563413117811626,0,0
Berkiellales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036086522745123,0.000437320971727199,0.000139634158504718,0,0.00016860563142809,0.00038460193699521,0.000466076303349091,0,0,0,0,0,9.73633991509912e-05,0.000521092935792288,0.000812821373668122,8.63647355511797e-05,0.000162636886045755,0,0,0,0,0,0,0,0,0.000235017626321974,0.00104911408144234,0.000950172931473528,0.00103301006799365
Bin18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225875266658301,0,0,0,0,0,0,0,0,0,0,0.00013119629151816,0,0,0.000153277846752809,0,0,0,0,0,0,0,0,0,0,0,0.000569229101160143,0.000369879480935795,0.000467144191840548,0,0,0,0,0,0,0.000352526439482961,0,7.60138345178823e-05,0.000138762546446908
Bin61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00065196131696186,0.000401556029614757,0.000380191996958464,0.000501680630110871,0,0,0.00120902115787026,0,0,0.000833415040690264,0,0.000424547326413212,0.00024052653444996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Binatales,0.000605238443076281,0.000809467984145593,0.000674536256323777,0.000745141871090456,0,0,0.000846596681341009,0.00139261911867104,0.000818951135915557,0,0.000546209307406598,0.000614422163883148,0.000418125751319709,0.000193016657337528,0.00026276959149435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00702012538127864,0.00692283486591378,0.00765696784073507,0.00637786390619634,0.00420699998052315,0.0110682348591631,0.00996541519592113,0.00451194996649542,0.0032714102114733,0.00256015224976211,0.00362235612178185,0.00678826821432273,0.0138241353138892,0.0116203803593996,0.0158606575610624,0.000399705480172504,0.000497648210874416,0.00227867739745952,0.00995819437268073,0.00756415610933222,0.00330665644318781,0.00227967097532315,0.00207880012433945,0.00209038044924176,0.00172682280022819
Binatia Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000337211262856179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000288957025669016,0.0015514399301852,0,0,0,0,0,0,9.25083642979386e-05
Blastocatellia Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000842116701075736,0,0,0,0,0.000891488071889598,0,0,0,0,0,0.000148591564244624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000213708423997513,0,0
BM507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98954738584908e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOG-932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08521819982617e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000294362949516754,0,0.000277283545532269,0,0,0,0,0.000159030268761154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brevibacillales,0,0,0,0,0,0,0,0,0,0,0,0,0.000209062875659855,0,0,0,0,0,0.000150504189033261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brevinematales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000317187004395306,0.000318060537522308,0,0,0,0,0,0,0,0,0,0,0,0.000116568231271371,0.000114020751776823,6.16722428652924e-05
Brocadiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36820989619818e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brocadiia Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111849316600676,0,0,0,0,0,0,0,0,9.97386846462269e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryobacterales,0.00801419179797558,0.00396360185340256,0.0048422066971814,0.00409828029099751,0.000215720112958896,0,0,0,0.0146804573993752,0.017974768337613,0.008885004733814,0.00584631998361541,0.00214289447551351,0.0020459765677778,0.00287025246093829,0.00236335977398674,0.00107918182958966,0.000760383993916928,0.000326092409572066,0.000201328769881216,0,0,0.000604201524446923,0.00349139846378468,0.00529463672909109,0.00292924740874268,0.00118873251395699,0.000699713554763519,0.000418902475514153,0.000869061413673233,0.0316672031391303,0.013041502045383,0.0126839336840003,0.0142030123141834,0.00666108330249499,0.0152505950042748,0.0147787642172068,0.00922492740674559,0.00843167036647583,0.00795233132448231,0.00602548018306151,0.0166683939613777,0.0196790632115364,0.010880621397528,0.0163055567913868,0.00576417376669822,0.00211901818823945,0,0.0388463525764479,0.0468235184927375,0.02487180715963,0.0147121034077556,0.0116568231271371,0.00876059442818593,0.00855702369755932
BSN033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000291227908830337,0,0,0.00034342344110288,0,0,0,0.000446727719454992,0.00190832262335943,0.00131406044678055,0.000724471224356369,0.000535461360417314,0,0,0,0,0,0,0,0,0,0.00336075205640423,0.00149595896798259,0.000418076089848352,0.000123344485730585
Buchananbacterales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98432107877361e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burkholderiales,0.0302619221538141,0.0119187182493161,0.01199710913033,0.0116281349883326,0.00715798556636335,0.012363973141931,0.0265831357941077,0.0419775191485129,0.0352452303679214,0.0314837557217818,0.032808972398223,0.0195870338304567,0.0127354135089462,0.0096122295354089,0.0128150708467245,0.0829892426382701,0.0539339942276321,0.0576941355384469,0.0527266342246526,0.0240923427957855,0.0466426559212638,0.0920251104394327,0.121723368655884,0.117374468355234,0.076036866359447,0.0384557608532372,0.0317349126493876,0.0182800166181969,0.0135445133749576,0.0153147933565083,0.0662773409359145,0.00916051886297682,0.0057926626273387,0.0108668988863268,0.00960208791850885,0.0151350601936363,0.035208756729775,0.0794951976770159,0.0964871285586323,0.0674248946486021,0.0494937536444437,0.0601271288907314,0.0428548194730565,0.0502727861171902,0.0385282733460871,0.0213316503628905,0.0387684009439263,0.0921652283525648,0.100709286485979,0.0524386282426099,0.0671395025638568,0.0670505287896593,0.0344264843021449,0.0193075139675421,0.0209377264527668
CACIAM-22H2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380310768227752,0,0.000380191996958464,0,0.00147641097912892,0.00142638091502336,0.000465008137642409,0,0,0,0,0.000127364197923964,0,0.000119686421575472,0.000366937041328698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112372176649062,0,0,0,0,0,0,0,0
Caedimonadales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71401927261424e-05,0,0
CAILAD01,0,0,0,0,0,0,0,0,0,0,0,0,5.22657189149637e-05,0,0,0,0.000150583511105534,0.000126730665652821,0,0,0,0,0,0,0,0,0.00159205247404954,0.000306124680209039,0,7.72499034376207e-05,0,0,0,0,0,0,0,0,0,0,8.83501493117523e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAILIB01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01680630110871e-05,0,0,0,0,0,0,0,0.000169818930565285,0,0,0,0,0,0,0,0,0,0.000106963311584127,4.46727719454992e-05,0.000136308758811388,9.06248583986587e-05,0,0,0.000379486067440095,0.00021576303054588,0.000177959692129733,0,0,0,0,0,0,0,0,0,0
CAILMK01,0.000125221746843368,0,0,0,0,0,0,0,0,0,0.000218483722962639,0.00109851235360926,0.00378055366818237,0.00291455152579668,0.00133406100297132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13111387011235e-05,0,0.000299620480724416,0.000245302457930628,0.000116861110570087,0,0,8.93455438909984e-05,0.000155781438641586,0.0003851556481943,0.00144894244871274,0.000362731889314955,0.000135530738371463,0.00052399593132571,0.000533879076389198,0,0,0,0,0,0,0,0.000135996269816599,0.000418076089848352,0.000400869578624401
CAIMUX01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000814951646202325,0.000853306562931359,0.000823749326743339,0.000928109165705112,0.000134219179920811,0.000748849980387262,0.00158102766798419,0,0.00114263949723862,0,0.000300435631665916,0,0.00019679443727724,0.000119686421575472,0.000173812282734647,0.000122622277402247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272903857576293,0,0,0,0,0,0,0,0
CAIPTA01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000127364197923964,0,0,0,0,0,0,0,0,0.00025417658340458,0.000374371590544443,0.000357382175563994,0.000506289675585154,0.000611717794190947,0.000335730567384659,0.000466369571976371,0,0,0,0,0,0,0,0,0.00076676091436239,0.000587544065804935,0.000718837426173454,0,0.000323779275042785
CAIQBE01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027971049963288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAIRYL01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.60138345178823e-05,0
CAISUE01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106020179174103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAIUPP01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000233722221140175,0.000947385447235252,0.000623952650907405,0.000379718561536743,0.000194726798301982,0,0.000159030268761154,0.000518188413307078,0.000406592215114388,0.00052399593132571,0.000355919384259465,0.000273482696960135,0,0,0,0,0,0.000211515863689777,3.88560770904569e-05,0,0
CAIYCZ01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000107294492726966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05052878965922e-05,0.00050512900217594,0.000646117593401999,0.000462541821489693
CAIYYT01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000536472463634831,0,0,0,0,0,0,0,0,0,0,0,0,0.000400702771013778,0.000155714730613516,0,0,0,0,0,0.000575070685771793,0.00406580493537015,0.00262278520360584,0.00114020751776823,0.000400869578624401
CAKKQC01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000225875266658301,0,0.00035117644107761,6.71095899604053e-05,0,0.00051150895140665,0,0,0,0,0,0.00015306234010452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.70103758884117e-05,0
Caldalkalibacillales,0,0,0,0,0,0,0,0,0,0,0,0,0.000418125751319709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caldicoprobacterales,0,0,0,0,0,0,0,0,0,0,0,0.000297901655216072,0.000313594313489782,0.000463239977610068,0,0,0,0,0,0,0,0,0,0,0,0.000788643533123028,0.000488229425375194,0.000306124680209039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caldilineales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00182005867651853,0.00318735098506714,0.00364350663751861,0.00388802488335925,0,0.000142638091502336,0,0.00139431121026213,0.00222179902240843,0.00534366114324934,0.00691001952831606,0.00326901441338173,0.000830909846281678,0.000538588897089625,0.000502124372344534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.40070505287897e-05,0,0,0
CALZJG01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.28117314028493e-05,0,0,0,0,0
CAMDBA01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52520945166307e-05,0,0,0,0,0,0,0,0.00036086522745123,4.37320971727199e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacterales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37320971727199e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caulobacterales,0.00525931336742148,0.00262379277619606,0.00334859070103589,0.00307861246740004,0.00566755569501098,0.00296364899282241,0,0,0.000667293518153417,0.000967585873246251,0.00101959070715898,0.00115436891396228,0.00148086203592397,0.000791368295083866,0.00167768277646393,0.00437357383461915,0.00489396411092985,0.00307321864208092,0.0054683188682085,0.00102901371272622,0.000606211888884927,0.00455707974889561,0.000790109685815207,0,0,0,0.00244114712687597,0.000765311700522599,0.00103728232032076,0.00146774816531479,0.00396989623089775,0.006992762490822,0.00306278713629403,0.00613256144826571,0.0210349999026157,0.0100746354876724,0.00295931828716084,0.000781773509046236,0.00159675974607626,0.00172187230957452,0.00169632286678564,0.00464642277265347,0.00674943077089884,0.00493172641247727,0.00771900164612715,0.0123698327548122,0.0129709598189203,0.00795112964219917,0.00201982244351543,0,0.00081468347151004,0.000846063454759107,0.00064112527199254,0.000627114134772529,0.000770903035816155
CF-121,0.00139830950641761,0.000921118740579467,0.000770898578655746,0.00103927682020511,0.000254941951678695,0.00180597360500116,0.00321706738909583,0.00149209191286183,0.000909945706572841,0.000297718730229616,0.000655451168887918,0.00037237706902009,0.000313594313489782,0.000405334980408809,0.000303195682493481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
